id,test,purchase,site,impressions,income,gender,gamer
59539,0,0,site2,53,70,0,1
61825,1,0,site2,222,60,1,1
3241,1,0,site2,206,60,0,1
28007,1,0,site2,33,50,1,0
59543,1,0,site2,140,40,1,0
2572,1,0,site2,3,50,1,0
5187,1,0,site2,0,50,0,0
5235,0,1,site2,140,60,1,1
43855,0,0,site2,391,40,1,0
58329,1,0,site2,47,60,0,1
54852,0,0,site2,270,70,0,0
46291,1,0,site2,167,80,0,1
12626,1,1,site2,107,40,0,1
54456,1,0,site2,11,60,0,1
47777,1,0,site2,24,30,0,1
58492,1,0,site2,9,70,1,0
16101,1,0,site2,0,60,1,1
1958,1,0,site2,3,60,0,1
276,1,0,site2,0,50,0,1
65672,1,0,site2,334,50,0,1
45726,0,0,site2,7,40,1,1
59748,0,0,site2,2,30,1,1
59572,0,0,site2,16,40,0,1
42155,1,0,site2,15,50,0,1
59574,0,0,site2,323,30,1,0
27087,1,1,site2,0,50,1,0
12686,1,0,site2,44,50,1,1
59823,1,0,site2,2,40,1,1
44634,1,1,site2,3,60,1,1
40812,1,0,site2,34,30,1,1
1949,0,0,site2,70,50,1,1
46050,1,1,site2,306,50,1,1
59584,1,0,site2,355,40,0,1
24000,1,1,site2,302,60,1,1
22426,1,0,site2,4,60,1,1
65669,0,0,site2,28,40,1,0
25626,1,0,site2,0,50,1,0
48651,0,0,site2,1,40,0,1
51329,1,0,site2,0,40,0,1
14254,1,0,site2,139,60,0,1
20926,1,0,site2,125,40,0,0
14102,1,0,site2,0,60,1,1
29208,1,0,site2,76,50,1,1
36640,1,0,site2,0,50,1,1
11675,1,0,site2,0,80,0,1
56230,1,1,site2,336,50,1,1
34591,1,0,site2,0,40,1,0
22355,1,0,site2,133,50,1,1
53612,1,0,site2,105,40,0,1
59563,1,0,site2,6,60,1,1
9805,1,0,site2,143,50,0,0
19644,1,0,site2,121,40,0,1
14135,1,0,site2,112,70,0,0
27710,0,0,site2,1,40,1,0
59621,0,0,site2,21,60,0,0
13864,1,0,site2,10,70,1,1
49876,0,0,site2,17,60,0,1
43332,1,0,site2,48,50,1,1
28990,1,0,site2,7,30,1,1
19944,1,0,site2,266,40,0,1
10572,0,0,site2,54,40,0,1
23306,1,0,site2,19,40,1,1
8673,0,0,site2,0,30,1,1
23497,1,0,site2,0,40,1,1
12082,0,0,site2,141,50,1,1
59634,0,0,site2,329,60,1,0
49705,0,0,site2,146,50,0,1
62886,1,0,site2,7,60,1,1
28301,1,0,site2,32,40,0,0
12646,1,0,site2,0,50,1,0
34183,0,0,site2,263,50,0,0
62824,1,0,site2,24,50,1,1
57383,1,0,site2,26,50,1,1
21616,0,0,site2,45,50,0,1
48868,1,0,site2,11,50,1,0
55760,1,0,site2,321,40,0,1
59652,1,0,site2,7,50,1,1
18916,0,0,site2,88,50,0,1
3025,1,0,site2,14,70,1,0
33267,1,0,site2,21,50,1,0
41074,1,0,site2,17,70,0,0
5639,1,0,site2,48,40,1,1
40579,1,0,site2,0,60,0,1
59661,1,0,site2,75,30,1,0
19060,1,0,site2,1,70,1,0
60713,0,0,site2,2,50,1,1
49142,1,0,site2,39,60,1,1
1005,1,0,site2,3,60,1,0
22642,1,0,site2,32,60,1,1
9084,1,0,site2,9,50,1,0
14891,0,0,site2,15,40,1,1
48351,1,0,site2,14,60,1,0
27098,1,0,site2,3,40,1,0
8215,1,0,site2,0,80,1,0
48459,0,0,site2,350,70,1,1
52812,0,0,site2,54,60,0,1
30881,1,0,site2,255,60,1,0
12004,1,1,site2,89,60,1,1
50754,1,0,site2,124,50,1,1
39875,1,0,site2,15,40,1,0
65761,1,1,site2,20,30,0,1
27261,0,0,site2,205,50,1,1
46688,1,0,site2,0,60,1,0
2596,1,0,site2,53,60,1,1
59689,1,0,site2,228,50,1,0
36167,0,0,site2,0,70,1,1
59691,1,0,site2,8,40,0,0
36319,1,0,site2,93,60,0,1
11575,1,0,site2,2,80,1,1
59698,1,0,site2,21,60,0,0
59699,1,0,site2,14,60,1,1
65137,1,0,site2,3,50,0,0
50654,1,0,site2,4,50,0,0
66031,1,0,site2,3,50,1,0
13446,1,0,site2,12,30,1,1
32367,0,0,site2,70,50,1,0
21107,0,0,site2,52,50,0,0
52119,0,0,site2,156,40,1,0
58573,1,0,site2,9,50,1,1
59712,1,0,site2,180,40,1,0
64614,1,0,site2,204,30,1,1
1861,0,0,site2,275,40,1,1
41482,1,0,site2,226,60,1,0
11538,0,0,site2,1,50,0,0
12934,0,0,site2,48,60,1,1
4186,1,0,site2,3,70,1,1
43967,1,0,site2,111,60,1,1
51246,0,0,site2,13,60,1,0
59729,1,1,site2,5,60,1,1
1437,0,0,site2,0,20,1,1
20450,1,0,site2,9,40,1,1
8189,1,0,site2,15,40,1,1
29792,1,0,site2,9,50,0,1
22123,1,0,site2,25,40,0,0
22781,0,0,site2,14,50,0,0
44448,0,0,site2,3,70,1,1
29777,0,0,site2,22,40,1,1
50994,1,0,site2,47,40,1,1
39365,1,0,site2,343,60,1,1
6037,1,0,site2,7,70,1,1
38609,1,0,site2,17,40,0,1
56852,0,0,site2,6,50,1,1
45624,1,0,site2,1,50,1,1
16719,1,0,site2,53,70,1,0
14375,0,0,site2,54,50,1,1
12372,1,0,site2,34,50,0,0
54907,1,0,site2,6,60,1,1
67479,1,0,site2,0,50,1,0
20705,1,0,site2,303,40,1,1
32179,1,0,site2,249,80,1,1
26117,0,0,site2,0,60,0,1
4978,1,0,site2,377,60,1,1
44670,1,0,site2,181,40,1,1
21802,0,0,site2,234,40,0,1
41362,1,0,site2,358,50,1,1
24160,1,0,site2,57,40,1,0
59787,0,0,site2,25,50,1,0
33922,0,0,site2,10,50,1,1
64705,0,0,site2,13,40,1,1
59791,1,0,site2,7,60,0,1
6181,0,0,site2,308,30,0,1
59933,1,0,site2,4,60,1,0
50504,1,0,site2,49,30,0,1
54407,1,0,site2,37,60,0,1
2390,1,0,site2,85,40,1,1
57752,1,0,site2,6,40,0,1
64497,1,0,site2,3,50,1,1
59803,1,0,site2,13,50,0,0
44619,1,1,site2,58,70,1,0
46015,1,0,site2,1,60,0,1
59808,0,0,site2,3,80,1,0
37035,1,0,site2,260,40,1,1
15391,1,1,site2,4,70,1,1
43729,1,0,site2,5,70,1,1
11453,0,0,site2,0,50,0,0
59819,0,0,site2,5,80,1,1
59820,1,0,site2,44,80,1,1
57903,1,0,site2,233,60,0,0
13696,1,0,site2,8,60,1,0
5922,1,0,site2,3,50,1,1
1870,1,0,site2,42,50,1,1
26072,1,0,site2,34,60,0,1
51005,1,0,site2,157,30,0,1
42145,0,0,site2,52,70,0,0
46363,0,0,site2,284,60,0,1
10285,1,0,site2,258,70,0,1
49696,1,0,site2,3,50,1,1
9441,1,0,site2,2,50,0,1
26941,1,0,site2,35,50,1,0
28110,0,0,site2,1,30,1,0
14544,1,0,site2,245,60,0,0
23220,1,0,site2,0,40,1,1
31071,1,0,site2,48,40,1,1
12852,1,0,site2,1,60,1,0
40057,1,0,site2,124,40,1,0
27689,1,0,site2,3,50,1,1
19571,1,0,site2,55,60,1,0
24512,1,0,site2,277,80,1,1
9288,0,0,site2,94,60,0,1
21991,0,0,site2,70,50,1,1
20739,1,0,site2,82,50,1,1
62425,1,0,site2,5,50,0,1
38424,0,1,site2,362,80,1,1
59855,1,0,site2,9,40,1,1
59858,1,0,site2,5,80,1,0
61525,1,0,site2,27,30,1,1
39955,1,0,site2,97,40,1,0
3544,1,0,site2,8,50,1,0
13937,1,0,site2,94,60,0,0
59867,1,0,site2,353,30,0,1
61854,1,0,site2,9,60,0,1
43424,1,0,site2,0,50,0,1
64255,1,0,site2,3,40,0,1
51955,0,0,site2,14,60,1,0
17734,1,0,site2,21,40,0,0
438,0,0,site2,8,60,1,1
47707,1,0,site2,211,30,1,0
25529,0,0,site2,11,40,1,1
31563,1,0,site2,218,60,1,1
1040,0,0,site2,5,80,1,0
59884,1,0,site2,273,50,1,1
35184,1,0,site2,2,70,1,1
37839,1,0,site2,4,50,1,1
23548,1,0,site2,3,50,1,1
8054,1,0,site2,2,50,1,0
59892,1,0,site2,210,30,0,0
34726,1,0,site2,28,50,0,0
42748,1,0,site2,12,60,0,1
64691,1,0,site2,48,50,0,1
30374,1,0,site2,6,60,1,1
65644,1,1,site2,201,70,1,1
1847,0,0,site2,107,50,0,1
36053,0,0,site2,9,70,1,1
12268,1,0,site2,27,40,0,1
46264,0,0,site2,119,40,0,0
64054,1,0,site2,5,70,0,1
60061,0,0,site2,124,60,0,1
30188,1,1,site2,0,80,1,1
33693,1,0,site2,0,60,0,1
38346,1,0,site2,14,40,0,0
53205,0,0,site2,3,40,1,1
60669,1,0,site2,185,40,0,1
22564,0,0,site2,0,30,0,1
23960,1,0,site2,12,40,0,1
61672,1,0,site2,0,60,1,0
59922,1,0,site2,119,50,1,1
1757,1,0,site2,83,60,0,1
8764,1,0,site2,14,50,1,0
28515,1,0,site2,97,50,1,0
65640,0,0,site2,0,40,1,1
59926,1,0,site2,1,30,0,1
57111,1,0,site2,23,40,1,1
58729,1,0,site2,92,40,1,0
59930,1,0,site2,0,80,0,0
51622,0,0,site2,9,50,1,0
36244,0,0,site2,2,50,1,1
12822,1,0,site2,34,50,0,1
14128,0,0,site2,23,60,1,0
55396,0,0,site2,131,50,0,1
53540,1,0,site2,352,50,1,1
6511,0,0,site2,41,40,1,0
58555,1,0,site2,6,40,1,1
41002,1,0,site2,5,30,0,0
59946,0,0,site2,0,60,1,0
59948,1,0,site2,22,90,1,1
34413,1,0,site2,55,50,0,0
30923,1,0,site2,238,60,0,1
2741,1,0,site2,6,70,0,1
27699,1,0,site2,7,40,1,1
59958,1,0,site2,114,60,0,1
59959,1,0,site2,0,40,0,0
11026,0,0,site2,0,50,0,0
61860,0,1,site2,5,50,1,1
53739,1,0,site2,7,50,1,0
56404,1,0,site2,14,70,0,1
59966,0,0,site2,78,60,1,1
35909,1,0,site2,0,30,1,0
13737,1,0,site2,14,70,1,0
43139,1,0,site2,18,40,1,0
42771,0,0,site2,39,50,1,1
30236,1,0,site2,184,30,1,0
46390,1,0,site2,0,50,0,0
20414,1,0,site2,144,40,0,0
52804,1,0,site2,0,40,0,0
44347,1,0,site2,7,40,0,0
4317,1,1,site2,3,50,0,1
45754,1,0,site2,117,50,1,1
51859,0,0,site2,30,60,1,1
8438,1,0,site2,8,40,1,1
22129,1,0,site2,4,60,1,1
59629,1,1,site2,11,40,0,1
18354,1,0,site2,44,60,1,1
8321,1,0,site2,75,30,1,0
63580,0,0,site2,3,30,1,0
29553,1,0,site2,1,40,0,1
9622,1,0,site2,353,60,1,0
67482,0,0,site2,2,50,0,1
49289,1,0,site2,7,50,1,1
33052,0,0,site2,4,50,0,1
16693,1,0,site2,2,80,0,1
42672,1,0,site2,51,70,0,0
26065,1,0,site2,69,40,0,1
50430,0,0,site2,3,50,1,1
59461,0,0,site2,117,30,0,1
60015,1,0,site2,339,40,1,1
35882,1,0,site2,6,60,1,0
5301,1,0,site2,122,60,1,1
55626,1,0,site2,186,30,0,0
60020,1,0,site2,46,60,0,1
38343,1,1,site2,222,50,1,1
16677,1,0,site2,0,70,1,0
29062,1,0,site2,31,50,0,1
49095,0,0,site2,3,50,0,0
2372,1,0,site2,8,30,1,1
37470,1,0,site2,0,60,1,1
46369,0,0,site2,19,90,1,1
22999,0,0,site2,115,50,0,0
1996,1,0,site2,11,60,1,0
3543,0,0,site2,18,60,0,0
66961,0,0,site2,313,60,1,1
7155,1,0,site2,41,50,1,0
9269,0,0,site2,50,60,1,0
30228,1,0,site2,26,60,1,1
44452,1,0,site2,122,60,0,0
26102,0,0,site2,3,40,1,0
27177,1,0,site2,3,40,1,1
60057,1,1,site2,2,40,1,1
50460,0,0,site2,9,50,1,0
12360,1,0,site2,6,50,0,1
59507,1,0,site2,50,50,1,1
64975,0,0,site2,0,50,0,1
65615,1,1,site2,5,60,0,1
56430,1,0,site2,82,60,1,1
58446,1,1,site2,67,50,0,0
36497,0,0,site2,364,40,0,0
182,1,0,site2,0,50,0,0
51878,1,0,site2,80,50,1,1
58819,0,0,site2,31,50,1,1
3063,1,0,site2,12,60,1,1
60079,1,0,site2,0,40,1,1
59763,1,0,site2,244,40,1,1
60081,0,0,site2,99,40,1,1
24674,0,0,site2,0,50,0,1
60083,1,0,site2,0,50,1,0
55227,1,0,site2,285,70,1,0
33107,1,1,site2,13,70,1,0
15423,1,0,site2,255,50,0,0
13261,0,0,site2,70,50,1,0
6408,1,0,site2,2,50,1,0
48569,0,0,site2,213,40,1,1
6293,0,0,site2,156,50,0,0
60095,1,0,site2,2,60,1,1
36026,0,0,site2,0,50,1,1
52414,1,0,site2,214,80,1,1
51316,1,0,site2,2,50,1,0
32670,0,0,site2,123,40,1,1
64587,0,0,site2,0,80,1,1
13301,1,0,site2,0,40,1,1
32696,1,0,site2,140,60,1,1
31423,1,1,site2,73,90,1,1
8272,1,0,site2,26,60,1,1
60110,0,0,site2,31,50,0,1
36151,0,0,site2,25,30,0,0
47380,1,0,site2,38,40,1,1
30013,1,0,site2,59,70,0,0
33702,0,0,site2,7,50,1,1
36974,1,0,site2,0,70,1,1
16300,1,0,site2,1,40,0,1
44773,1,0,site2,2,30,0,0
46148,1,0,site2,0,50,0,0
60290,1,0,site2,0,80,0,0
51141,1,0,site2,0,50,0,1
47669,0,0,site2,58,40,0,0
60222,0,0,site2,14,70,1,1
60130,1,0,site2,0,60,0,0
43345,1,1,site2,3,70,1,1
30850,1,0,site2,0,60,0,0
60137,1,0,site2,132,80,0,1
20730,1,0,site2,141,70,0,1
46318,1,0,site2,6,60,1,1
11009,0,0,site2,30,40,1,1
52824,1,0,site2,2,70,0,1
13623,1,0,site2,80,60,1,1
32831,1,1,site2,16,70,1,1
60147,1,0,site2,293,50,1,0
60149,1,0,site2,186,60,0,1
27456,1,0,site2,90,50,1,1
45284,1,0,site2,273,50,0,1
55032,1,0,site2,0,40,1,0
16534,1,0,site2,173,30,1,1
20807,1,0,site2,19,50,1,1
34733,1,1,site2,0,50,1,1
1788,1,0,site2,70,50,1,1
14639,1,0,site2,21,60,1,1
26232,1,0,site2,1,70,1,1
61919,1,0,site2,336,50,0,1
27205,1,1,site2,196,40,0,1
25132,0,0,site2,9,60,1,1
1786,0,0,site2,19,50,1,0
65590,1,0,site2,53,40,0,0
62030,1,0,site2,7,50,0,0
1737,0,0,site2,1,70,1,0
33068,1,0,site2,2,50,1,1
5917,1,0,site2,19,50,0,1
65739,0,0,site2,31,30,1,0
39014,1,0,site2,15,50,1,0
59154,1,0,site2,162,50,0,0
35000,0,0,site2,3,50,1,0
52508,1,0,site2,1,90,1,1
39714,0,0,site2,10,60,1,1
18636,1,0,site2,5,20,0,0
67321,1,0,site2,259,50,1,1
37818,1,0,site2,10,50,1,0
2582,1,0,site2,190,60,0,1
54376,1,0,site2,22,60,1,1
57395,1,0,site2,42,50,0,1
15419,0,0,site2,136,50,1,0
59258,1,0,site2,125,20,1,0
9345,0,0,site2,9,40,1,1
28482,0,0,site2,7,70,1,0
9520,0,0,site2,2,50,1,1
48171,1,0,site2,9,40,0,0
65600,0,0,site2,4,50,1,1
43964,1,0,site2,2,70,1,1
60205,0,0,site2,174,50,0,1
49558,1,0,site2,53,40,0,0
1259,1,0,site2,0,70,1,1
60211,1,0,site2,0,50,0,0
3364,1,0,site2,26,70,1,1
23641,1,0,site2,155,40,0,0
50397,0,0,site2,40,50,0,1
1780,0,0,site2,7,50,0,1
8630,1,0,site2,0,60,0,0
23484,1,0,site2,223,70,0,0
50459,1,0,site2,12,60,1,1
9397,1,0,site2,0,50,1,0
21584,1,0,site2,1,50,0,0
65542,0,0,site2,3,70,1,1
976,1,0,site2,139,40,1,1
50311,1,0,site2,29,50,0,0
910,1,0,site2,2,40,1,1
60698,0,0,site2,3,50,0,0
36024,1,0,site2,26,60,0,1
25408,0,0,site2,12,40,1,1
67275,0,0,site2,69,60,1,1
48496,0,1,site2,9,80,1,1
18856,0,0,site2,88,40,0,1
1469,1,0,site2,45,60,0,1
67069,1,0,site2,6,60,1,0
34838,0,0,site2,16,50,0,1
42095,1,0,site2,11,50,1,1
55694,1,0,site2,122,50,0,1
13932,0,0,site2,0,40,1,0
13945,1,0,site2,91,40,1,1
46096,1,0,site2,6,60,1,1
44506,0,1,site2,58,50,0,0
1770,0,0,site2,0,50,0,0
60437,0,0,site2,52,70,1,1
30847,1,0,site2,1,50,0,1
47471,1,0,site2,160,30,0,0
44459,1,0,site2,15,60,0,1
34222,0,0,site2,191,60,1,0
60266,1,0,site2,42,30,1,1
40790,0,0,site2,65,50,0,1
64385,0,0,site2,10,70,0,1
66476,1,0,site2,11,60,1,1
370,1,0,site2,9,50,1,1
63822,1,0,site2,5,70,0,0
61082,0,0,site2,91,40,0,0
65591,1,0,site2,6,40,1,1
6060,1,0,site2,6,50,1,0
58986,1,0,site2,13,50,0,1
63448,0,0,site2,31,50,1,1
22566,1,0,site2,6,50,1,1
37677,1,0,site2,31,50,1,1
41367,1,0,site2,10,50,1,0
41423,1,1,site2,50,60,1,1
44890,0,0,site2,2,30,0,0
13057,1,0,site2,31,50,1,0
59364,1,0,site2,2,40,0,0
15488,1,0,site2,4,50,1,0
57704,0,0,site2,0,60,1,0
21942,1,0,site2,1,50,0,1
56083,1,0,site2,44,60,1,1
18865,0,0,site2,17,40,1,1
32361,1,0,site2,44,60,0,0
21155,1,0,site2,88,40,1,1
29396,0,0,site2,15,60,0,1
34123,0,0,site2,49,50,1,1
31907,1,0,site2,13,50,1,1
64628,1,1,site2,0,40,1,1
33421,1,0,site2,113,50,1,0
39824,0,0,site2,0,60,1,0
48149,1,0,site2,169,50,0,1
16062,0,0,site2,9,60,0,1
17410,1,0,site2,78,50,0,0
9736,1,0,site2,49,60,1,1
48876,1,0,site2,1,70,1,0
59198,0,0,site2,24,50,0,1
1522,1,0,site2,284,50,1,0
19514,0,0,site2,3,60,1,1
55338,1,0,site2,12,60,1,1
43665,0,0,site2,4,50,0,1
40630,1,0,site2,7,60,0,0
49010,1,0,site2,1,60,1,0
61685,1,0,site2,29,50,0,1
43133,1,0,site2,58,30,0,1
42616,1,0,site2,158,40,0,1
56104,1,0,site2,22,30,1,1
17954,1,0,site2,129,40,1,0
43894,1,0,site2,23,60,0,1
63574,1,0,site2,0,40,1,1
11754,1,1,site2,8,60,1,1
48975,1,0,site2,18,70,0,1
60711,0,0,site2,8,70,0,1
38851,1,0,site2,38,50,1,1
55940,1,0,site2,20,40,1,1
2659,1,0,site2,174,40,1,0
46430,1,0,site2,52,60,0,1
60363,1,0,site2,241,40,0,1
16671,1,0,site2,199,50,0,1
37869,0,0,site2,9,60,1,0
44121,1,0,site2,49,50,1,1
30685,0,0,site2,310,60,1,0
54945,1,0,site2,113,40,0,1
59724,0,0,site2,26,60,0,0
41162,1,0,site2,0,40,1,1
29755,1,0,site2,19,40,0,0
53062,1,0,site2,207,60,0,0
38041,0,0,site2,51,60,0,1
2679,0,0,site2,111,40,0,0
42535,1,0,site2,7,30,1,1
59114,1,0,site2,101,60,0,1
2432,1,0,site2,3,50,1,1
18176,0,0,site2,5,60,0,1
60394,1,0,site2,233,40,1,1
60397,1,0,site2,15,40,1,1
40529,1,0,site2,5,70,0,0
30128,1,0,site2,0,40,1,0
20725,0,0,site2,80,40,0,0
46651,1,0,site2,23,60,1,0
38734,1,0,site2,95,50,0,1
11150,1,0,site2,0,40,1,0
3928,0,0,site2,239,50,0,1
28170,1,0,site2,8,40,1,1
35859,0,0,site2,10,40,1,1
45056,0,0,site2,2,60,1,1
24619,0,0,site2,10,60,0,1
44039,1,0,site2,0,50,1,1
35277,0,0,site2,139,70,1,1
27579,1,0,site2,49,70,1,1
25794,1,1,site2,2,80,0,1
36209,0,0,site2,1,40,0,0
62673,1,0,site2,105,70,1,0
36106,0,0,site2,0,60,1,1
56073,1,0,site2,19,50,0,1
60423,0,0,site2,2,60,1,0
50899,1,0,site2,2,50,1,1
65079,1,0,site2,29,50,0,0
60429,0,0,site2,155,40,1,0
20703,1,0,site2,35,70,1,1
21450,1,0,site2,1,50,0,0
43690,1,1,site2,21,50,1,1
53218,1,0,site2,78,40,0,0
21110,1,0,site2,48,60,1,1
17377,0,0,site2,0,60,1,0
44641,0,0,site2,38,60,1,1
61106,0,0,site2,3,30,0,0
57714,1,0,site2,10,40,1,0
61302,1,0,site2,3,40,1,1
63923,1,0,site2,35,50,1,1
12906,1,1,site2,24,40,1,1
63404,1,0,site2,9,50,0,0
48528,1,0,site2,133,50,0,1
41201,1,0,site2,8,40,1,0
36413,1,0,site2,0,60,1,0
9873,1,0,site2,0,70,1,1
53151,1,0,site2,107,50,1,1
27703,1,0,site2,2,40,1,1
23746,1,0,site2,18,40,1,1
33597,0,0,site2,0,50,1,0
48393,1,0,site2,83,50,0,0
62889,0,0,site2,160,30,1,1
60463,0,0,site2,15,60,1,0
22296,0,0,site2,290,70,1,1
60466,1,0,site2,97,70,1,1
60471,1,0,site2,12,80,1,1
39753,1,0,site2,16,40,1,1
36182,1,0,site2,202,60,1,1
34693,1,0,site2,40,60,1,1
1701,1,0,site2,0,60,1,1
35894,1,0,site2,54,40,1,1
22536,1,0,site2,303,30,1,0
50508,0,0,site2,38,30,1,1
54523,0,0,site2,284,50,0,1
1446,1,0,site2,0,40,1,1
34290,1,0,site2,0,80,1,0
45464,1,1,site2,292,60,1,1
39458,0,0,site2,4,40,1,1
19228,1,0,site2,2,40,1,0
24249,1,1,site2,239,50,1,1
1697,1,0,site2,36,40,0,1
60503,1,0,site2,18,50,1,1
1695,0,0,site2,0,40,1,1
47628,1,0,site2,4,50,0,1
25388,1,0,site2,121,40,0,1
5027,1,0,site2,42,70,1,1
8567,1,0,site2,2,70,1,1
10243,0,0,site2,70,60,1,0
63421,0,0,site2,0,50,1,1
60517,0,0,site2,108,50,0,1
50274,0,0,site2,7,50,0,1
60519,0,0,site2,0,40,0,0
58668,1,0,site2,149,60,1,1
52396,1,0,site2,73,40,1,0
26908,1,0,site2,228,70,1,0
17999,1,0,site2,0,50,1,1
60528,1,0,site2,167,40,1,0
60530,1,0,site2,176,50,1,1
60531,0,0,site2,209,60,1,1
58761,0,0,site2,4,60,0,1
32397,1,0,site2,13,50,1,0
59878,1,0,site2,266,50,0,1
551,0,0,site2,24,40,0,1
8727,1,0,site2,0,60,0,1
52203,1,0,site2,12,60,0,1
58712,1,0,site2,2,50,0,0
62316,0,0,site2,13,70,1,0
53279,1,0,site2,28,30,1,1
34675,1,0,site2,134,70,1,0
27405,1,0,site2,1,50,1,0
60549,1,0,site2,1,40,1,1
16057,1,0,site2,0,40,0,1
30139,1,0,site2,9,40,1,1
14260,0,0,site2,28,50,0,1
4363,1,0,site2,2,50,1,0
64420,1,0,site2,0,60,1,1
8964,0,0,site2,7,60,1,1
60561,1,0,site2,51,60,0,1
10309,1,0,site2,10,80,1,1
1613,0,0,site2,4,70,1,1
20376,1,0,site2,26,40,0,1
54147,0,0,site2,5,40,1,0
64769,0,0,site2,327,60,1,1
26503,1,0,site2,16,30,1,1
53981,1,0,site2,41,80,1,0
10249,1,0,site2,60,70,0,1
46999,1,0,site2,0,40,1,1
60580,1,1,site2,32,50,1,1
53674,1,0,site2,252,80,0,1
34100,1,0,site2,11,70,1,1
3890,0,0,site2,47,40,1,1
41859,0,0,site2,0,70,1,1
39896,1,0,site2,2,40,1,0
20127,0,0,site2,8,50,1,1
35410,0,0,site2,10,40,0,1
10595,1,0,site2,0,40,1,0
19140,1,1,site2,204,60,0,1
19019,1,0,site2,4,40,1,0
44958,0,0,site2,16,50,0,1
62279,1,0,site2,36,50,1,0
50762,1,0,site2,68,50,1,0
49830,1,0,site2,17,40,1,1
48030,1,0,site2,9,50,1,0
34882,1,0,site2,0,60,1,0
35238,0,0,site2,83,50,1,0
60606,1,0,site2,166,30,1,1
28248,1,0,site2,1,90,1,1
7444,1,1,site2,190,70,1,1
18062,1,0,site2,21,30,1,0
51743,0,0,site2,4,50,0,0
22029,0,0,site2,152,40,1,0
54136,1,0,site2,1,50,1,1
14053,0,0,site2,32,50,1,1
1664,0,0,site2,0,70,1,1
23507,1,0,site2,12,70,0,0
10036,1,0,site2,200,50,0,0
30389,1,0,site2,1,40,0,1
55119,0,0,site2,37,40,0,0
49080,1,0,site2,0,90,0,0
13907,1,0,site2,96,50,0,0
63100,1,0,site2,239,60,0,0
54448,0,0,site2,10,50,0,0
7575,1,0,site2,80,40,1,0
47571,0,0,site2,213,50,1,1
25739,0,0,site2,16,40,1,1
13335,1,0,site2,17,40,1,1
42467,1,0,site2,22,50,1,0
25989,1,0,site2,3,60,1,1
60849,0,0,site2,8,50,1,0
17051,1,0,site2,113,60,0,1
51453,0,0,site2,30,40,0,1
33823,1,0,site2,43,60,0,1
18101,1,0,site2,108,50,1,1
10590,0,0,site2,385,40,1,1
54602,1,0,site2,39,60,0,1
17189,1,0,site2,2,50,1,1
39618,0,0,site2,11,30,1,1
41736,1,0,site2,3,70,1,1
35258,0,0,site2,0,50,1,1
62088,1,0,site2,34,40,0,1
8070,1,0,site2,44,60,0,1
18308,0,0,site2,0,40,1,1
60676,1,0,site2,35,60,0,0
34242,1,0,site2,23,40,1,0
4123,1,0,site2,11,80,1,1
1648,1,0,site2,6,50,1,0
59147,1,0,site2,2,40,1,1
25466,0,0,site2,123,70,0,1
60688,1,0,site2,199,50,0,0
22293,1,0,site2,122,70,1,1
60691,0,0,site2,37,70,1,0
17364,1,0,site2,5,30,1,1
27354,1,0,site2,4,40,1,1
65562,1,0,site2,2,50,1,1
51555,1,0,site2,1,60,0,0
51149,1,0,site2,2,60,1,0
8906,1,1,site2,229,80,0,1
51526,1,0,site2,248,30,1,1
6703,1,0,site2,16,50,0,0
49280,1,0,site2,15,40,1,1
60838,1,0,site2,134,50,1,1
24909,1,0,site2,2,40,1,0
39602,1,0,site2,208,40,0,1
42938,0,0,site2,4,60,0,0
32191,1,0,site2,0,50,1,1
33195,0,0,site2,0,30,0,1
63456,1,1,site2,275,70,1,1
65544,1,0,site2,65,60,1,1
25703,0,1,site2,58,30,0,0
46792,0,0,site2,2,40,1,1
26247,1,0,site2,29,40,1,1
62541,0,0,site2,5,30,0,1
24565,1,0,site2,26,50,1,1
58088,1,0,site2,47,60,1,1
50556,1,0,site2,4,70,1,1
42020,1,0,site2,7,60,1,0
60966,1,0,site2,110,50,0,1
31516,1,0,site2,8,70,1,0
52349,0,0,site2,78,50,1,1
60731,1,0,site2,170,50,1,1
32392,0,0,site2,1,40,0,0
29244,1,0,site2,19,70,1,1
38250,1,0,site2,393,60,1,1
41457,1,0,site2,167,70,1,1
65557,1,0,site2,6,70,0,1
28090,0,0,site2,33,50,1,1
50437,0,0,site2,43,50,1,1
29644,1,0,site2,6,50,1,1
5811,1,0,site2,71,50,1,1
16563,1,0,site2,0,50,0,1
55415,1,0,site2,0,60,1,1
60752,1,0,site2,62,60,1,0
48642,1,0,site2,13,60,1,1
60754,1,0,site2,10,50,0,1
17626,0,0,site2,15,60,1,0
1629,0,0,site2,13,50,0,1
51545,1,0,site2,33,60,1,0
66872,0,0,site2,16,40,0,1
21184,1,1,site2,38,80,1,1
48074,1,0,site2,354,50,0,1
16813,1,0,site2,2,50,1,1
61927,1,0,site2,14,30,0,1
25448,1,0,site2,3,40,1,0
19725,1,0,site2,19,60,1,0
47663,0,0,site2,0,40,1,1
40519,1,0,site2,36,50,0,1
32415,0,0,site2,290,60,1,0
885,1,0,site2,0,60,1,0
60777,1,0,site2,0,60,1,1
14711,1,0,site2,0,50,1,1
36861,0,0,site2,2,50,1,1
44404,0,0,site2,210,50,1,1
21793,1,0,site2,0,70,1,1
67608,1,0,site2,33,50,0,1
53784,0,0,site2,6,50,1,1
