company_name,company_region,company_city,funding_round_type,funding_round_code
The Fab Shoes,ESP - Other,Hospitalet De Llobregat,seed,
The Fab Shoes,ESP - Other,Hospitalet De Llobregat,undisclosed,
The Fabric,SF Bay Area,Palo Alto,venture,
The Fan Machine,Buenos Aires,Buenos Aires,seed,
The Fanfare Group,SF Bay Area,Mountain View,venture,
The Fanfare Group,SF Bay Area,Mountain View,venture,
The Fanfare Group,SF Bay Area,Mountain View,venture,B
The Fanfare Group,SF Bay Area,Mountain View,venture,
The Farmery,Raleigh,Raleigh,seed,
THE FASHION,Copenhagen,Copenhagen,seed,
THE FASHION,Copenhagen,Copenhagen,angel,
The FeedRoom,New York City,New York,venture,B
The FeedRoom,New York City,New York,venture,D
The FeedRoom,New York City,New York,venture,C
The FeedRoom,New York City,New York,venture,
The FeedRoom,New York City,New York,venture,
The FeedRoom,New York City,New York,venture,
The FeedRoom,New York City,New York,venture,
The Film Co,,,seed,
The Filter,Bath,Bath,venture,B
The Filter,Bath,Bath,seed,
The Filter,Bath,Bath,venture,A
The Finance Scholar,,,seed,
The Fizzback Group,London,London,venture,
The Flipping Pro's,Austin,Pflugerville,equity_crowdfunding,
The Float Yard,Edinburgh,Edinburgh,seed,
The Food Trust,Philadelphia,Philadelphia,grant,
The Fool,Milan,Milan,debt_financing,
The Football Social Club,Paris,Paris,seed,
The Football Social Club,Paris,Paris,angel,
The Foundry,SF Bay Area,Menlo Park,venture,A
The Frankfurt Group & Holdings,Dallas,Fort Worth,private_equity,
The Fred Rogers,Pittsburgh,Pittsburgh,grant,
The French Cellar,Singapore,Singapore,venture,A
The fresh Group,GBR - Other,Cheadle,venture,
The Gadget Flow,Athens,Athens,seed,
The Game Creators,Macclesfield,Macclesfield,seed,
The Gifts Project,Tel Aviv,Tel Aviv,angel,
The Gifts Project,Tel Aviv,Tel Aviv,seed,
The Gilman Brothers Company,CT - Other,Gilman,venture,A
The Glampire Group,Los Angeles,Los Angeles,angel,
The Glassbox,New York City,New York,debt_financing,
The Global Instructor Network,,,debt_financing,
The Global Trade Network,Denver,Broomfield,equity_crowdfunding,
The Gluten Free Gourmet,MA - Other,Great Barrington,seed,
The Good Jobs,Milwaukee,Milwaukee,venture,
The Good Jobs,Milwaukee,Milwaukee,seed,
The Good Mortgage Company,London,Southampton,venture,A
the grafter,Logrono,Logroño,seed,
The Grandparent Caregivers Center,Newark,Newark,equity_crowdfunding,
The Great British Banjo Company,London,Norwich,undisclosed,
The Green Life Guides,Hartford,New Haven,undisclosed,
